Date,S10TC,S1B,S1C,S2,S3,S4A,S4B,S5,S8,S9,S10,S15,S11TC,S1B_58,S1C_58,S2_58,S3_58,S4A_58,S4B_58,S5_58,S8_58,S9_58,S10_58,S11_58
2024-03-06,14431.0,28046.0,23768.0,15806.0,10917.0,15004.0,12557.0,22889.0,17429.0,13429.0,17475.0,17867.0,16409.0,26125.0,20532.0,13513.0,9708.0,12764.0,11257.0,19875.0,15907.0,11700.0,15988.0,
2024-03-07,14484.0,28050.0,23757.0,16063.0,11083.0,14986.0,12586.0,22907.0,17550.0,13404.0,17544.0,17763.0,16481.0,26083.0,20514.0,13694.0,9833.0,12736.0,11243.0,19839.0,15879.0,11661.0,16125.0,
2024-03-08,14493.0,28217.0,23521.0,16119.0,11167.0,14821.0,12614.0,22850.0,17593.0,13329.0,17591.0,17608.0,16474.0,26158.0,20314.0,13763.0,9875.0,12579.0,11271.0,19807.0,15907.0,11621.0,16169.0,
2024-03-11,14472.0,28467.0,23361.0,16131.0,11167.0,14961.0,13200.0,22793.0,17471.0,13289.0,17469.0,17396.0,16498.0,26508.0,20321.0,13763.0,9875.0,12689.0,11625.0,19571.0,15768.0,11282.0,15922.0,
2024-03-12,14363.0,28563.0,23500.0,15944.0,11183.0,15029.0,13246.0,22800.0,17004.0,13271.0,17075.0,17000.0,16367.0,26575.0,20586.0,13644.0,9858.0,12746.0,11764.0,19593.0,15271.0,11300.0,15472.0,
2024-03-13,14306.0,28608.0,23704.0,15813.0,11167.0,15346.0,13471.0,23193.0,16464.0,13529.0,16400.0,17117.0,16333.0,26633.0,20761.0,13563.0,9842.0,13111.0,11957.0,19982.0,14800.0,11614.0,14778.0,
2024-03-14,14458.0,29254.0,24800.0,15556.0,11525.0,16389.0,13596.0,23968.0,16282.0,14075.0,16009.0,17421.0,16579.0,27242.0,22014.0,13369.0,9983.0,14332.0,12157.0,20264.0,14571.0,11932.0,14394.0,
2024-03-15,14585.0,29388.0,25743.0,15600.0,11633.0,16939.0,13729.0,24611.0,16171.0,14457.0,15913.0,17396.0,16748.0,27321.0,22657.0,13413.0,10000.0,14861.0,12261.0,20611.0,14536.0,12307.0,14288.0,
2024-03-18,14717.0,29404.0,26829.0,15631.0,11750.0,17321.0,13911.0,25014.0,16200.0,14754.0,15906.0,17633.0,16940.0,27125.0,23621.0,13413.0,10083.0,15261.0,12407.0,20836.0,14593.0,12504.0,14306.0,
2024-03-19,14861.0,29738.0,27096.0,15769.0,11767.0,17575.0,14064.0,25643.0,16236.0,15500.0,15963.0,17946.0,17156.0,27458.0,23904.0,13556.0,10100.0,15539.0,12532.0,21168.0,14614.0,12843.0,14347.0,
2024-03-20,15067.0,29858.0,27479.0,16057.0,11892.0,17821.0,14304.0,26532.0,16214.0,16039.0,15957.0,18350.0,17408.0,27579.0,24443.0,13786.0,10267.0,15836.0,12743.0,21889.0,14575.0,13250.0,14321.0,
2024-03-21,15167.0,29879.0,27871.0,16425.0,11925.0,17757.0,14368.0,26975.0,16186.0,16436.0,15938.0,18629.0,17565.0,27608.0,24682.0,13956.0,10392.0,15718.0,12829.0,22311.0,14529.0,13575.0,14281.0,
2024-03-22,15212.0,29883.0,27800.0,16588.0,11875.0,17743.0,14379.0,27050.0,16132.0,16521.0,15903.0,18792.0,17597.0,27617.0,24686.0,14044.0,10517.0,15714.0,12918.0,22518.0,14425.0,13714.0,14216.0,
2024-03-25,15248.0,29883.0,27871.0,16600.0,11958.0,17739.0,14811.0,27100.0,16075.0,16575.0,15850.0,18825.0,17656.0,27658.0,24668.0,14063.0,10600.0,15854.0,13000.0,22621.0,14392.0,13800.0,14150.0,
2024-03-26,15130.0,29796.0,27107.0,16650.0,12125.0,17093.0,14957.0,27014.0,15829.0,16414.0,15669.0,18617.0,17532.0,27575.0,24239.0,14081.0,10717.0,14964.0,13125.0,22557.0,14200.0,13661.0,13988.0,
2024-03-27,14878.0,29675.0,25775.0,16525.0,12125.0,16532.0,15024.0,26304.0,15643.0,15839.0,15375.0,18571.0,17274.0,27446.0,23111.0,14006.0,10633.0,14314.0,13093.0,22261.0,13979.0,13254.0,13675.0,
2024-03-28,14638.0,29438.0,24832.0,16225.0,12400.0,16036.0,15025.0,25707.0,15207.0,15432.0,14938.0,18517.0,17021.0,27192.0,22043.0,13938.0,10817.0,14014.0,13014.0,21782.0,13546.0,12932.0,13231.0,
2024-04-01,,,,15929.0,,,,,14892.0,,14632.0,,,,,13764.0,,,,,13188.0,,12836.0,
2024-04-02,14335.0,29354.0,24275.0,15681.0,12333.0,15846.0,14621.0,25304.0,14793.0,15179.0,14525.0,18342.0,16704.0,27058.0,21264.0,13531.0,10750.0,13771.0,12986.0,21625.0,13079.0,12718.0,12719.0,
2024-04-03,14125.0,29075.0,23064.0,15538.0,12292.0,15500.0,14532.0,24393.0,14586.0,14500.0,14431.0,17917.0,16398.0,26813.0,20196.0,13425.0,10708.0,13525.0,12961.0,20950.0,12900.0,12350.0,12638.0,
2024-04-04,14004.0,28858.0,22150.0,15436.0,12183.0,15079.0,14754.0,23996.0,14492.0,14321.0,14396.0,17388.0,16201.0,26567.0,19346.0,13343.0,10625.0,13243.0,13061.0,20711.0,12867.0,12143.0,12707.0,
2024-04-05,13866.0,28783.0,21618.0,15329.0,11900.0,14807.0,14839.0,23714.0,14408.0,14200.0,14350.0,17095.0,16035.0,26471.0,18864.0,13250.0,10450.0,12621.0,13143.0,20618.0,12800.0,12057.0,12657.0,
2024-04-08,13835.0,28683.0,21404.0,15263.0,11958.0,14325.0,14850.0,23396.0,14457.0,14039.0,14375.0,16938.0,15947.0,26458.0,18636.0,13238.0,10625.0,12146.0,13193.0,20361.0,12864.0,11950.0,12644.0,
2024-04-09,13844.0,28708.0,21486.0,15256.0,12167.0,13779.0,14871.0,23289.0,14536.0,14061.0,14394.0,16792.0,15935.0,26492.0,18868.0,13263.0,10750.0,11618.0,13293.0,20268.0,12886.0,11979.0,12656.0,
2024-04-10,13863.0,28821.0,21850.0,15325.0,12167.0,13575.0,15118.0,23343.0,14557.0,14279.0,14406.0,16692.0,15991.0,26404.0,18943.0,13238.0,10750.0,11343.0,13607.0,20250.0,12907.0,12093.0,12681.0,
2024-04-11,13874.0,28575.0,22439.0,15325.0,12117.0,13525.0,15171.0,23279.0,14621.0,14257.0,14435.0,16727.0,16010.0,26267.0,19318.0,13288.0,10692.0,11271.0,13654.0,20171.0,12936.0,12046.0,12703.0,
2024-04-12,13990.0,28538.0,23743.0,15338.0,12167.0,14364.0,15229.0,23289.0,14625.0,14300.0,14400.0,16744.0,16154.0,26246.0,20193.0,13300.0,10750.0,12086.0,13686.0,20146.0,12936.0,12064.0,12681.0,
2024-04-15,14077.0,28533.0,24221.0,15375.0,12167.0,14771.0,15257.0,23371.0,14657.0,14407.0,14472.0,17063.0,16271.0,26225.0,20571.0,13338.0,10833.0,12321.0,13707.0,20200.0,13025.0,12136.0,12763.0,
2024-04-16,14423.0,28542.0,24732.0,15569.0,12850.0,15086.0,15304.0,23739.0,15286.0,14621.0,14900.0,17158.0,16606.0,26225.0,21139.0,13538.0,11350.0,12761.0,13782.0,20832.0,13436.0,12596.0,13075.0,
2024-04-17,14702.0,28558.0,25407.0,15769.0,12950.0,15654.0,15243.0,24021.0,15693.0,14882.0,15313.0,17308.0,16853.0,26250.0,22004.0,13788.0,11408.0,13200.0,13729.0,21139.0,13879.0,12921.0,13500.0,
2024-04-18,15013.0,28579.0,25746.0,16094.0,13242.0,16093.0,15314.0,24050.0,16284.0,15086.0,15913.0,17321.0,17141.0,26267.0,22468.0,14019.0,11783.0,13664.0,13800.0,21179.0,14357.0,13196.0,13981.0,
2024-04-19,15338.0,28592.0,26529.0,16344.0,13450.0,17057.0,15529.0,24279.0,17129.0,15364.0,16600.0,17383.0,17535.0,26275.0,22711.0,14288.0,12033.0,14050.0,13893.0,21236.0,15079.0,13293.0,14625.0,
2024-04-22,15515.0,28608.0,26689.0,16594.0,13533.0,17782.0,15525.0,24429.0,17493.0,15518.0,17088.0,17433.0,17757.0,26283.0,22771.0,14494.0,12117.0,14411.0,13861.0,21364.0,15421.0,13425.0,14906.0,
2024-04-23,15735.0,28800.0,26518.0,16756.0,13825.0,18286.0,15493.0,24561.0,17721.0,15579.0,17194.0,17567.0,17918.0,26388.0,23050.0,14650.0,12450.0,15450.0,13907.0,21236.0,15586.0,13450.0,15075.0,
2024-04-24,16015.0,28892.0,26657.0,17081.0,13992.0,18596.0,15507.0,24643.0,18121.0,15743.0,17506.0,17654.0,18125.0,26583.0,23243.0,14906.0,12658.0,16325.0,14039.0,21307.0,15921.0,13571.0,15446.0,
2024-04-25,16367.0,28900.0,26532.0,17313.0,14242.0,18704.0,15400.0,24643.0,19179.0,15746.0,18219.0,17700.0,18371.0,26588.0,23254.0,15288.0,12908.0,16561.0,13957.0,21304.0,16921.0,13589.0,16206.0,
2024-04-26,16441.0,28813.0,26443.0,17575.0,14117.0,18814.0,15318.0,24618.0,19604.0,15743.0,18691.0,17758.0,18476.0,26592.0,23221.0,15400.0,12867.0,16739.0,13911.0,21243.0,17150.0,13525.0,16444.0,
2024-04-29,16414.0,28708.0,26264.0,17514.0,14117.0,18611.0,15257.0,24650.0,19711.0,15779.0,18718.0,17763.0,18450.0,26600.0,23029.0,15321.0,12867.0,16486.0,13800.0,21268.0,17221.0,13557.0,16589.0,
2024-04-30,16338.0,28142.0,25550.0,17513.0,14117.0,19086.0,14971.0,24636.0,19700.0,15775.0,18706.0,17804.0,18394.0,25967.0,22393.0,15288.0,12825.0,16793.0,13571.0,21264.0,17271.0,13579.0,16500.0,
2024-05-01,16257.0,27913.0,25221.0,17506.0,13990.0,18800.0,14811.0,24525.0,19707.0,15664.0,18706.0,17838.0,18298.0,25708.0,22143.0,15281.0,12740.0,16646.0,13396.0,21175.0,17279.0,13468.0,16488.0,
2024-05-02,16130.0,27658.0,24779.0,17271.0,13950.0,18768.0,14593.0,24600.0,19200.0,15682.0,18407.0,17896.0,18128.0,25529.0,21875.0,15121.0,12783.0,16396.0,13214.0,21243.0,17042.0,13486.0,16371.0,
2024-05-03,16034.0,27621.0,24686.0,17083.0,13640.0,18743.0,14532.0,24614.0,19008.0,15700.0,18217.0,17890.0,18002.0,25496.0,21779.0,14983.0,12540.0,16321.0,13164.0,21286.0,16958.0,13532.0,16292.0,
2024-05-06,,,,17200.0,,,,,19207.0,,18314.0,,,,,15043.0,,,,,17121.0,,16329.0,
2024-05-07,16074.0,27279.0,24271.0,17206.0,13958.0,18229.0,14264.0,24629.0,19243.0,15725.0,18313.0,17629.0,17975.0,25317.0,21682.0,15106.0,12792.0,15807.0,12850.0,21364.0,17229.0,13586.0,16425.0,
2024-05-08,16245.0,27067.0,24193.0,17494.0,14000.0,18193.0,14125.0,24732.0,19714.0,15743.0,18688.0,17592.0,18081.0,25188.0,21350.0,15444.0,12833.0,15754.0,12693.0,21475.0,17786.0,13618.0,16906.0,
2024-05-09,16370.0,26895.0,24371.0,17669.0,14000.0,18371.0,14233.0,24904.0,19957.0,15804.0,19019.0,17671.0,18210.0,24840.0,21263.0,15644.0,12900.0,15825.0,12704.0,21600.0,18079.0,13654.0,17281.0,
2024-05-10,16333.0,26892.0,24182.0,17738.0,14000.0,18196.0,13679.0,24832.0,20121.0,15807.0,19169.0,17683.0,18171.0,24983.0,21275.0,15694.0,12833.0,15514.0,12221.0,21571.0,18171.0,13693.0,17394.0,
2024-05-13,16333.0,26783.0,24050.0,17713.0,14333.0,18193.0,13486.0,24811.0,20150.0,15718.0,19194.0,17954.0,18211.0,24871.0,21143.0,15656.0,13083.0,15525.0,12100.0,21550.0,18179.0,13586.0,17406.0,
2024-05-14,16224.0,26638.0,23971.0,17606.0,14417.0,18146.0,13132.0,24829.0,19971.0,15693.0,19000.0,18142.0,18138.0,24767.0,21079.0,15506.0,13167.0,15493.0,11800.0,21586.0,17943.0,13604.0,17228.0,
2024-05-15,15984.0,26392.0,23771.0,17513.0,14333.0,18129.0,12800.0,24761.0,19643.0,15643.0,18706.0,18258.0,17997.0,24533.0,20875.0,15194.0,13083.0,15439.0,11425.0,21546.0,17557.0,13568.0,16831.0,
2024-05-16,15676.0,25925.0,23368.0,17300.0,14125.0,17832.0,12461.0,24564.0,19379.0,15471.0,18388.0,18483.0,17775.0,23996.0,20346.0,14863.0,12875.0,15132.0,11000.0,21357.0,17293.0,13479.0,16475.0,
2024-05-17,15460.0,25467.0,22979.0,17181.0,14167.0,17650.0,12229.0,24318.0,19107.0,15321.0,18094.0,18575.0,17614.0,23654.0,19989.0,14600.0,12875.0,14914.0,10768.0,21125.0,17029.0,13346.0,16200.0,
2024-05-20,15308.0,25135.0,22513.0,17144.0,13960.0,17621.0,12021.0,24225.0,19036.0,15246.0,17981.0,18588.0,17487.0,23270.0,19404.0,14513.0,12810.0,14733.0,10533.0,20963.0,16950.0,13208.0,16106.0,
2024-05-21,15205.0,24992.0,22379.0,17138.0,13917.0,17357.0,11886.0,24164.0,19004.0,14971.0,17981.0,18400.0,17387.0,23074.0,19089.0,14475.0,12833.0,14304.0,10282.0,20764.0,17011.0,12996.0,16113.0,
2024-05-22,15076.0,24771.0,21968.0,17138.0,13933.0,16871.0,11750.0,23954.0,19014.0,14550.0,18025.0,18304.0,17261.0,22692.0,18675.0,14475.0,12725.0,13761.0,10146.0,20532.0,17071.0,12714.0,16163.0,
2024-05-23,14795.0,24050.0,20896.0,17069.0,14017.0,15736.0,11604.0,23321.0,18693.0,13939.0,17772.0,18075.0,16916.0,21971.0,17561.0,14488.0,12808.0,13014.0,10043.0,19757.0,16900.0,12032.0,15941.0,
2024-05-24,14590.0,23788.0,20329.0,16919.0,14017.0,15214.0,11421.0,22832.0,18264.0,13264.0,17425.0,17842.0,16619.0,21729.0,17175.0,14388.0,12783.0,12871.0,9857.0,19286.0,16643.0,11589.0,15684.0,
2024-05-27,,,,16919.0,,,,,18064.0,,17219.0,,,,,14388.0,,,,,16436.0,,15513.0,
2024-05-28,14402.0,23817.0,20039.0,16694.0,14050.0,15082.0,11182.0,22554.0,17714.0,13089.0,16775.0,17508.0,16363.0,21908.0,17050.0,14319.0,12817.0,12957.0,9761.0,18925.0,16043.0,11357.0,15156.0,
2024-05-29,14223.0,23663.0,19957.0,16600.0,14050.0,14957.0,11196.0,22268.0,17314.0,12871.0,16325.0,17421.0,16205.0,21796.0,16975.0,14250.0,12817.0,12861.0,9821.0,18782.0,15564.0,11011.0,14653.0,
2024-05-30,14150.0,23558.0,20232.0,16469.0,14117.0,15086.0,11164.0,22046.0,17107.0,12568.0,16050.0,17475.0,16133.0,21783.0,17257.0,14206.0,12883.0,12993.0,9800.0,18614.0,15321.0,10743.0,14356.0,
2024-05-31,14060.0,22629.0,20714.0,16188.0,13983.0,15361.0,10907.0,21993.0,16986.0,12500.0,15919.0,17438.0,16007.0,20767.0,17650.0,14119.0,12917.0,13225.0,9543.0,18575.0,15214.0,10650.0,14225.0,
2024-06-03,13994.0,22508.0,20918.0,16019.0,13942.0,15693.0,10793.0,22054.0,16757.0,12446.0,15763.0,17425.0,15952.0,20575.0,17739.0,14088.0,12833.0,13379.0,9421.0,18596.0,15021.0,10643.0,14094.0,
2024-06-04,13920.0,22321.0,20943.0,15844.0,13958.0,16404.0,10636.0,21961.0,16582.0,12436.0,15534.0,17454.0,15915.0,20358.0,17893.0,13913.0,12817.0,13711.0,9407.0,18457.0,14836.0,10614.0,13888.0,
2024-06-05,13840.0,22338.0,21079.0,15606.0,13942.0,16757.0,10511.0,21807.0,16464.0,12421.0,15406.0,17450.0,15865.0,20217.0,17957.0,13781.0,12717.0,13957.0,9332.0,18293.0,14721.0,10496.0,13775.0,
2024-06-06,13809.0,22233.0,21557.0,15444.0,13942.0,16854.0,10464.0,21861.0,16271.0,12393.0,15331.0,17367.0,15827.0,20025.0,18436.0,13644.0,12717.0,14136.0,9286.0,18354.0,14543.0,10550.0,13706.0,
2024-06-07,13789.0,22196.0,21768.0,15331.0,13942.0,17064.0,10307.0,21871.0,16204.0,12379.0,15278.0,17350.0,15805.0,19979.0,18646.0,13556.0,12717.0,14325.0,9150.0,18329.0,14486.0,10564.0,13681.0,
2024-06-10,13826.0,21792.0,22532.0,15229.0,13880.0,17618.0,10293.0,21968.0,16225.0,12439.0,15286.0,17330.0,15849.0,19675.0,19504.0,13407.0,12560.0,14843.0,9114.0,18407.0,14567.0,10611.0,13757.0,
2024-06-11,13982.0,21483.0,23654.0,15244.0,14067.0,18282.0,10336.0,22179.0,16225.0,12671.0,15309.0,17183.0,15989.0,19425.0,20664.0,13525.0,12717.0,15500.0,9114.0,18621.0,14493.0,10832.0,13734.0,
2024-06-12,14263.0,21979.0,26161.0,15256.0,14067.0,19361.0,10571.0,22725.0,16107.0,13086.0,15234.0,17275.0,16294.0,19929.0,22661.0,13538.0,12717.0,16589.0,9307.0,19296.0,14446.0,11221.0,13703.0,
2024-06-13,14446.0,22213.0,27043.0,15238.0,14067.0,20411.0,10750.0,23039.0,16154.0,13525.0,15194.0,17308.0,16496.0,20100.0,23443.0,13525.0,12717.0,17432.0,9479.0,19707.0,14536.0,11589.0,13663.0,
2024-06-14,14689.0,22850.0,28161.0,15238.0,14067.0,22339.0,10896.0,23361.0,16121.0,14007.0,15131.0,17363.0,16791.0,20721.0,24539.0,13525.0,12717.0,18954.0,9596.0,19989.0,14514.0,11921.0,13613.0,
2024-06-17,14810.0,23242.0,28586.0,15264.0,14067.0,22814.0,11100.0,23436.0,16125.0,14229.0,15129.0,17375.0,16914.0,21163.0,24896.0,13600.0,12717.0,19193.0,9804.0,20032.0,14592.0,12129.0,13593.0,
2024-06-18,14985.0,23588.0,28461.0,15275.0,14650.0,23150.0,11471.0,23546.0,16157.0,14657.0,15181.0,17383.0,17123.0,21621.0,24800.0,13581.0,13258.0,19336.0,10200.0,20146.0,14600.0,12439.0,13591.0,
2024-06-19,15118.0,23842.0,28154.0,15419.0,14733.0,22921.0,11814.0,23854.0,16275.0,15046.0,15291.0,17413.0,17242.0,21779.0,24496.0,13725.0,13342.0,19243.0,10475.0,20586.0,14714.0,12836.0,13678.0,
2024-06-20,15278.0,23913.0,27714.0,15669.0,14942.0,22221.0,12319.0,24100.0,16489.0,15082.0,15541.0,17383.0,17349.0,21892.0,24414.0,13956.0,13508.0,18839.0,10886.0,20625.0,14979.0,12907.0,13975.0,
2024-06-21,15382.0,24017.0,27336.0,15988.0,15150.0,21736.0,12561.0,24143.0,16529.0,15121.0,15656.0,17367.0,17421.0,21979.0,24079.0,14244.0,13800.0,18461.0,11050.0,20650.0,15036.0,12954.0,14113.0,
2024-06-24,15451.0,23863.0,26861.0,16200.0,15275.0,21589.0,12764.0,24154.0,16621.0,15139.0,15741.0,17350.0,17467.0,21992.0,23611.0,14463.0,13842.0,18389.0,11218.0,20661.0,15139.0,12964.0,14244.0,
2024-06-25,15528.0,23821.0,26371.0,16594.0,15333.0,21432.0,12818.0,24046.0,16736.0,15044.0,15925.0,17300.0,17515.0,21975.0,23361.0,14713.0,14042.0,18218.0,11300.0,20589.0,15221.0,12854.0,14391.0,
2024-06-26,15530.0,23708.0,25832.0,16713.0,15417.0,21293.0,12700.0,23925.0,16714.0,14860.0,15988.0,17254.0,17470.0,21921.0,23082.0,14825.0,14167.0,18107.0,11271.0,20557.0,15207.0,12700.0,14431.0,
2024-06-27,15393.0,23683.0,25807.0,16594.0,15333.0,21307.0,12604.0,23729.0,16643.0,14607.0,15888.0,17054.0,17362.0,21829.0,22864.0,14600.0,14042.0,17893.0,11193.0,20521.0,15143.0,12471.0,14378.0,
2024-06-28,15237.0,23583.0,25289.0,16294.0,15208.0,20864.0,12493.0,23639.0,16536.0,14482.0,15631.0,16858.0,17154.0,21683.0,22804.0,14331.0,13917.0,17686.0,11086.0,20496.0,15043.0,12375.0,14147.0,
2024-07-01,15064.0,23458.0,25100.0,16006.0,15083.0,20764.0,12400.0,23318.0,16271.0,14282.0,15275.0,16692.0,16949.0,21600.0,22654.0,14131.0,13792.0,17671.0,11071.0,20168.0,14832.0,12111.0,13819.0,
2024-07-02,14862.0,23400.0,24914.0,15731.0,15050.0,20679.0,12193.0,23107.0,15986.0,14071.0,14963.0,16525.0,16761.0,21500.0,22329.0,13850.0,13708.0,17629.0,10907.0,20000.0,14529.0,12011.0,13513.0,
2024-07-03,14745.0,23333.0,25214.0,15538.0,15033.0,20814.0,12100.0,22886.0,15757.0,14107.0,14713.0,16500.0,16683.0,21367.0,22464.0,13669.0,13692.0,17900.0,10821.0,19786.0,14293.0,11971.0,13100.0,
2024-07-04,14711.0,23267.0,27167.0,15250.0,14858.0,22417.0,12117.0,22625.0,15429.0,13942.0,14284.0,16233.0,16702.0,21225.0,23667.0,13463.0,13525.0,19417.0,10800.0,19558.0,13829.0,11817.0,12706.0,
2024-07-05,14681.0,23333.0,27833.0,15069.0,14733.0,23167.0,12067.0,22575.0,15329.0,13850.0,14063.0,16050.0,16685.0,21250.0,24583.0,13263.0,13400.0,20083.0,10800.0,19508.0,13650.0,11658.0,12434.0,
2024-07-08,14669.0,23367.0,28243.0,15038.0,14708.0,23307.0,12057.0,22436.0,15207.0,13700.0,13972.0,16067.0,16670.0,21333.0,25179.0,13231.0,13375.0,20300.0,10793.0,19350.0,13507.0,11521.0,12319.0,
2024-07-09,14818.0,23350.0,30000.0,15038.0,14608.0,24357.0,12246.0,22336.0,15129.0,13725.0,14059.0,16017.0,16832.0,21367.0,26704.0,13156.0,13317.0,21532.0,10871.0,19339.0,13421.0,11550.0,12372.0,
2024-07-10,14880.0,23463.0,30800.0,15031.0,14608.0,24700.0,12350.0,22268.0,15121.0,13754.0,14088.0,16175.0,16930.0,21475.0,27429.0,13150.0,13233.0,21943.0,10939.0,19229.0,13421.0,11554.0,12394.0,
2024-07-11,14971.0,23533.0,30243.0,15206.0,14650.0,24918.0,12389.0,22243.0,15286.0,13757.0,14456.0,16217.0,17015.0,21542.0,26982.0,13350.0,13275.0,22111.0,10954.0,19214.0,13614.0,11579.0,12588.0,
2024-07-12,15004.0,23767.0,29875.0,15306.0,14650.0,24750.0,12418.0,22257.0,15364.0,13771.0,14619.0,16573.0,17075.0,21746.0,26768.0,13431.0,13275.0,22043.0,10943.0,19229.0,13693.0,11593.0,12681.0,
2024-07-15,15045.0,23654.0,29807.0,15350.0,14650.0,24664.0,12318.0,22343.0,15450.0,13811.0,14736.0,16811.0,17107.0,21608.0,26661.0,13479.0,13442.0,21968.0,10846.0,19307.0,13786.0,11625.0,12821.0,
2024-07-16,15030.0,23625.0,29218.0,15338.0,14733.0,24232.0,12318.0,22450.0,15504.0,13846.0,14894.0,16932.0,17096.0,21596.0,26286.0,13388.0,13525.0,21657.0,10836.0,19454.0,13850.0,11664.0,12969.0,
2024-07-17,15069.0,23525.0,28850.0,15388.0,14842.0,24311.0,12386.0,22343.0,15564.0,13793.0,15044.0,17053.0,17133.0,21517.0,26075.0,13444.0,13625.0,21789.0,10861.0,19279.0,13893.0,11604.0,13181.0,
2024-07-18,15065.0,23383.0,28561.0,15381.0,14858.0,24650.0,12186.0,22286.0,15596.0,13746.0,15125.0,17150.0,17133.0,21375.0,25925.0,13456.0,13642.0,22093.0,10654.0,19229.0,13929.0,11561.0,13219.0,
2024-07-19,15117.0,23346.0,28693.0,15381.0,14858.0,25571.0,12132.0,22314.0,15575.0,13736.0,15119.0,17183.0,17202.0,21342.0,26064.0,13456.0,13642.0,22743.0,10607.0,19289.0,13943.0,11550.0,13206.0,
2024-07-22,15116.0,23300.0,28539.0,15394.0,14850.0,25582.0,12257.0,22279.0,15575.0,13729.0,15153.0,17258.0,17215.0,21300.0,25875.0,13463.0,13642.0,22764.0,10650.0,19289.0,13957.0,11539.0,13228.0,
2024-07-23,15181.0,23208.0,28986.0,15400.0,14850.0,25807.0,12271.0,22311.0,15714.0,13761.0,15319.0,17208.0,17282.0,21225.0,26214.0,13469.0,13642.0,22961.0,10714.0,19321.0,14029.0,11579.0,13369.0,
2024-07-24,15238.0,23050.0,28914.0,15444.0,14883.0,25821.0,12243.0,22443.0,15886.0,13800.0,15563.0,17200.0,17330.0,21063.0,26279.0,13513.0,13683.0,22925.0,10689.0,19443.0,14157.0,11618.0,13606.0,
2024-07-25,15252.0,22958.0,28500.0,15431.0,14883.0,25729.0,12229.0,22479.0,15950.0,13807.0,15738.0,17158.0,17317.0,20958.0,25936.0,13500.0,13683.0,22939.0,10671.0,19471.0,14279.0,11646.0,13788.0,
2024-07-26,15246.0,22958.0,28286.0,15419.0,14900.0,25464.0,12214.0,22493.0,15993.0,13807.0,15825.0,17158.0,17299.0,20958.0,25750.0,13488.0,13700.0,22800.0,10657.0,19471.0,14321.0,11661.0,13863.0,
2024-07-29,15216.0,22942.0,28179.0,15419.0,14900.0,25379.0,12196.0,22286.0,15971.0,13779.0,15859.0,17142.0,17272.0,20917.0,25807.0,13488.0,13700.0,22657.0,10629.0,19246.0,14321.0,11536.0,13894.0,
2024-07-30,15147.0,22767.0,28150.0,15238.0,14800.0,25150.0,12211.0,22289.0,15925.0,13804.0,15719.0,17167.0,17190.0,20750.0,25736.0,13363.0,13625.0,22429.0,10650.0,19279.0,14304.0,11579.0,13813.0,
2024-07-31,14997.0,22721.0,27682.0,15106.0,14767.0,24611.0,12129.0,22279.0,15814.0,13814.0,15503.0,17183.0,17060.0,20688.0,25364.0,13238.0,13567.0,21882.0,10564.0,19246.0,14179.0,11539.0,13600.0,
2024-08-01,14867.0,22583.0,27386.0,14913.0,14708.0,24254.0,12000.0,22257.0,15700.0,13804.0,15303.0,17175.0,16927.0,20633.0,25114.0,13069.0,13508.0,21561.0,10514.0,19229.0,14050.0,11525.0,13375.0,
2024-08-02,14767.0,22563.0,27275.0,14750.0,14708.0,24021.0,11950.0,22179.0,15586.0,13725.0,15063.0,17008.0,16811.0,20625.0,25039.0,12956.0,13508.0,21329.0,10471.0,19150.0,13914.0,11450.0,13163.0,
2024-08-05,14635.0,22529.0,26700.0,14619.0,14675.0,23421.0,11836.0,22182.0,15450.0,13714.0,14891.0,16888.0,16656.0,20596.0,24650.0,12819.0,13475.0,20900.0,10300.0,19114.0,13829.0,11411.0,13038.0,
2024-08-06,14518.0,22267.0,26379.0,14506.0,14600.0,23075.0,11721.0,22171.0,15479.0,13707.0,14744.0,16875.0,16547.0,20342.0,24389.0,12713.0,13400.0,20593.0,10161.0,19096.0,13779.0,11386.0,12922.0,
2024-08-07,14397.0,22158.0,26107.0,14438.0,14550.0,22782.0,11629.0,22189.0,15300.0,13754.0,14544.0,16933.0,16452.0,20250.0,24093.0,12569.0,13342.0,20375.0,10071.0,19096.0,13614.0,11450.0,12734.0,
2024-08-08,14324.0,22017.0,25654.0,14375.0,14508.0,22839.0,11514.0,22246.0,15236.0,13775.0,14419.0,16946.0,16386.0,20200.0,23732.0,12488.0,13300.0,20464.0,9975.0,19154.0,13536.0,11457.0,12553.0,
2024-08-09,14313.0,21946.0,25600.0,14275.0,14508.0,23139.0,11450.0,22279.0,15257.0,13807.0,14400.0,16954.0,16386.0,20175.0,23400.0,12456.0,13308.0,20775.0,9904.0,19171.0,13529.0,11468.0,12506.0,
2024-08-12,14239.0,21917.0,25379.0,14243.0,14383.0,22861.0,11464.0,22329.0,15221.0,13825.0,14357.0,16958.0,16327.0,20125.0,23268.0,12357.0,13183.0,20475.0,9950.0,19179.0,13493.0,11479.0,12464.0,
2024-08-13,14216.0,21900.0,25286.0,14288.0,14392.0,22614.0,11525.0,22343.0,15250.0,13836.0,14322.0,17033.0,16325.0,20113.0,23157.0,12338.0,13192.0,20211.0,10014.0,19186.0,13464.0,11557.0,12431.0,
