Date,P4TC,P1A,P2A,P3A,P4,P5,P6,P7,P8
1998-08-21,5300.0,,,,,,,,
1998-08-24,5326.0,,,,,,,,
1998-08-25,5348.0,,,,,,,,
1998-08-26,5373.0,,,,,,,,
1998-08-27,5361.0,,,,,,,,
1998-08-28,5344.0,,,,,,,,
1998-09-01,5327.0,,,,,,,,
1998-09-02,5296.0,,,,,,,,
1998-09-03,5293.0,,,,,,,,
1998-09-04,5313.0,,,,,,,,
1998-09-07,5333.0,,,,,,,,
1998-09-08,5342.0,,,,,,,,
1998-09-09,5388.0,,,,,,,,
1998-09-10,5411.0,,,,,,,,
1998-09-11,5520.0,,,,,,,,
1998-09-14,5557.0,,,,,,,,
1998-09-15,5623.0,,,,,,,,
1998-09-16,5677.0,,,,,,,,
1998-09-17,5732.0,,,,,,,,
1998-09-18,5786.0,,,,,,,,
1998-09-21,5872.0,,,,,,,,
1998-09-22,5969.0,,,,,,,,
1998-09-23,6023.0,,,,,,,,
1998-09-24,6077.0,,,,,,,,
1998-09-25,6144.0,,,,,,,,
1998-09-28,6231.0,,,,,,,,
1998-09-29,6357.0,,,,,,,,
1998-09-30,6483.0,,,,,,,,
1998-10-01,6600.0,,,,,,,,
1998-10-02,6688.0,,,,,,,,
1998-10-05,6751.0,,,,,,,,
1998-10-06,6803.0,,,,,,,,
1998-10-07,6869.0,,,,,,,,
1998-10-08,6938.0,,,,,,,,
1998-10-09,7053.0,,,,,,,,
1998-10-12,7110.0,,,,,,,,
1998-10-13,7143.0,,,,,,,,
1998-10-14,7161.0,,,,,,,,
1998-10-15,7168.0,,,,,,,,
1998-10-16,7178.0,,,,,,,,
1998-10-19,7143.0,,,,,,,,
1998-10-20,7099.0,,,,,,,,
1998-10-21,7047.0,,,,,,,,
1998-10-22,7013.0,,,,,,,,
1998-10-23,6909.0,,,,,,,,
1998-10-26,6838.0,,,,,,,,
1998-10-27,6802.0,,,,,,,,
1998-10-28,6790.0,,,,,,,,
1998-10-29,6788.0,,,,,,,,
1998-10-30,6822.0,,,,,,,,
1998-11-02,6864.0,,,,,,,,
1998-11-03,6877.0,,,,,,,,
1998-11-04,6892.0,,,,,,,,
1998-11-05,6900.0,,,,,,,,
1998-11-06,6938.0,,,,,,,,
1998-11-09,6948.0,,,,,,,,
1998-11-10,6986.0,,,,,,,,
1998-11-11,7020.0,,,,,,,,
1998-11-12,7070.0,,,,,,,,
1998-11-13,7074.0,,,,,,,,
1998-11-16,7078.0,,,,,,,,
1998-11-17,7078.0,,,,,,,,
1998-11-18,7065.0,,,,,,,,
1998-11-19,7046.0,,,,,,,,
1998-11-20,7022.0,,,,,,,,
1998-11-23,7002.0,,,,,,,,
1998-11-24,6971.0,,,,,,,,
1998-11-25,6931.0,,,,,,,,
1998-11-26,6839.0,,,,,,,,
1998-11-27,6788.0,,,,,,,,
1998-11-30,6746.0,,,,,,,,
1998-12-01,6664.0,,,,,,,,
1998-12-02,6531.0,,,,,,,,
1998-12-03,6386.0,,,,,,,,
1998-12-04,6200.0,,,,,,,,
1998-12-07,6037.0,,,,,,,,
1998-12-08,5866.0,,,,,,,,
1998-12-09,5747.0,,,,,,,,
1998-12-10,5606.0,,,,,,,,
1998-12-11,5482.0,,,,,,,,
1998-12-14,5425.0,,,,,,,,
1998-12-15,5281.0,,,,,,,,
1998-12-16,5203.0,,,,,,,,
1998-12-17,5053.0,,,,,,,,
1998-12-18,4972.0,,,,,,,,
1998-12-21,4922.0,,,,,,,,
1998-12-22,4847.0,,,,,,,,
1998-12-23,4766.0,,,,,,,,
1998-12-24,4730.0,,,,,,,,
1998-12-29,4723.0,,,,,,,,
1998-12-30,4692.0,,,,,,,,
1998-12-31,4721.0,,,,,,,,
1999-01-04,4606.0,,,,,,,,
1999-01-05,4536.0,,,,,,,,
1999-01-06,4698.0,,,,,,,,
1999-01-07,4755.0,,,,,,,,
1999-01-08,4750.0,,,,,,,,
1999-01-11,4707.0,,,,,,,,
1999-01-12,4716.0,,,,,,,,
1999-01-13,4678.0,,,,,,,,
1999-01-14,4727.0,,,,,,,,
1999-01-15,4792.0,,,,,,,,
1999-01-18,4816.0,,,,,,,,
1999-01-19,4864.0,,,,,,,,
1999-01-20,5020.0,,,,,,,,
1999-01-21,5455.0,,,,,,,,
1999-01-22,5620.0,,,,,,,,
1999-01-25,5681.0,,,,,,,,
1999-01-26,5651.0,,,,,,,,
1999-01-27,5583.0,,,,,,,,
1999-01-28,5481.0,,,,,,,,
1999-01-29,5413.0,,,,,,,,
1999-02-01,5276.0,,,,,,,,
1999-02-02,5121.0,,,,,,,,
1999-02-03,5042.0,,,,,,,,
1999-02-04,5047.0,,,,,,,,
1999-02-05,5128.0,,,,,,,,
1999-02-08,5127.0,,,,,,,,
1999-02-09,5200.0,,,,,,,,
1999-02-10,5213.0,,,,,,,,
1999-02-11,5216.0,,,,,,,,
1999-02-12,5302.0,,,,,,,,
1999-02-15,5385.0,,,,,,,,
1999-02-16,5435.0,,,,,,,,
1999-02-17,5497.0,,,,,,,,
1999-02-18,5579.0,,,,,,,,
1999-02-19,5714.0,,,,,,,,
1999-02-22,5914.0,,,,,,,,
1999-02-23,6111.0,,,,,,,,
1999-02-24,6389.0,,,,,,,,
1999-02-25,6762.0,,,,,,,,
1999-02-26,7125.0,,,,,,,,
1999-03-01,7265.0,,,,,,,,
1999-03-02,7242.0,,,,,,,,
1999-03-03,7152.0,,,,,,,,
1999-03-04,7023.0,,,,,,,,
1999-03-05,6870.0,,,,,,,,
1999-03-08,6890.0,,,,,,,,
1999-03-09,6973.0,,,,,,,,
1999-03-10,7063.0,,,,,,,,
1999-03-11,7217.0,,,,,,,,
1999-03-12,7438.0,,,,,,,,
1999-03-15,7475.0,,,,,,,,
1999-03-16,7472.0,,,,,,,,
1999-03-17,7415.0,,,,,,,,
1999-03-18,7302.0,,,,,,,,
1999-03-19,7235.0,,,,,,,,
1999-03-22,7123.0,,,,,,,,
1999-03-23,7032.0,,,,,,,,
1999-03-24,6940.0,,,,,,,,
1999-03-25,6844.0,,,,,,,,
1999-03-26,6726.0,,,,,,,,
1999-03-29,6630.0,,,,,,,,
1999-03-30,6467.0,,,,,,,,
1999-03-31,6289.0,,,,,,,,
1999-04-01,6161.0,,,,,,,,
1999-04-06,6040.0,,,,,,,,
1999-04-07,5955.0,,,,,,,,
1999-04-08,5867.0,,,,,,,,
1999-04-09,5888.0,,,,,,,,
1999-04-12,5900.0,,,,,,,,
1999-04-13,5910.0,,,,,,,,
1999-04-14,6036.0,,,,,,,,
1999-04-15,6156.0,,,,,,,,
1999-04-16,6313.0,,,,,,,,
1999-04-19,6442.0,,,,,,,,
1999-04-20,6575.0,,,,,,,,
1999-04-21,6806.0,,,,,,,,
1999-04-22,7075.0,,,,,,,,
1999-04-23,7285.0,,,,,,,,
1999-04-26,7422.0,,,,,,,,
1999-04-27,7659.0,,,,,,,,
1999-04-28,8006.0,,,,,,,,
1999-04-29,8314.0,,,,,,,,
1999-04-30,8643.0,,,,,,,,
1999-05-04,8612.0,,,,,,,,
1999-05-05,8543.0,,,,,,,,
1999-05-06,8613.0,,,,,,,,
1999-05-07,8758.0,,,,,,,,
1999-05-10,8818.0,,,,,,,,
1999-05-11,8740.0,,,,,,,,
1999-05-12,8613.0,,,,,,,,
1999-05-13,8405.0,,,,,,,,
1999-05-14,8234.0,,,,,,,,
1999-05-17,8104.0,,,,,,,,
1999-05-18,7980.0,,,,,,,,
1999-05-19,7809.0,,,,,,,,
1999-05-20,7660.0,,,,,,,,
1999-05-21,7650.0,,,,,,,,
1999-05-24,7633.0,,,,,,,,
1999-05-25,7597.0,,,,,,,,
1999-05-26,7507.0,,,,,,,,
1999-05-27,7334.0,,,,,,,,
1999-05-28,7273.0,,,,,,,,
1999-06-01,7224.0,,,,,,,,
1999-06-02,7208.0,,,,,,,,
1999-06-03,7315.0,,,,,,,,
1999-06-04,7634.0,,,,,,,,
1999-06-07,7809.0,,,,,,,,
1999-06-08,7854.0,,,,,,,,
1999-06-09,7997.0,,,,,,,,
1999-06-10,8034.0,,,,,,,,
1999-06-11,8048.0,,,,,,,,
1999-06-14,8006.0,,,,,,,,
1999-06-15,7879.0,,,,,,,,
1999-06-16,7680.0,,,,,,,,
1999-06-17,7388.0,,,,,,,,
1999-06-18,7211.0,,,,,,,,
1999-06-21,7151.0,,,,,,,,
1999-06-22,7127.0,,,,,,,,
1999-06-23,7244.0,,,,,,,,
1999-06-24,7362.0,,,,,,,,
1999-06-25,7399.0,,,,,,,,
1999-06-28,7383.0,,,,,,,,
1999-06-29,7325.0,,,,,,,,
1999-06-30,7262.0,,,,,,,,
1999-07-01,7167.0,,,,,,,,
1999-07-02,7111.0,,,,,,,,
1999-07-05,7044.0,,,,,,,,
1999-07-06,7014.0,,,,,,,,
1999-07-07,7096.0,,,,,,,,
1999-07-08,7276.0,,,,,,,,
1999-07-09,7336.0,,,,,,,,
1999-07-12,7247.0,,,,,,,,
1999-07-13,7154.0,,,,,,,,
1999-07-14,7144.0,,,,,,,,
1999-07-15,7157.0,,,,,,,,
1999-07-16,7142.0,,,,,,,,
1999-07-19,7132.0,,,,,,,,
1999-07-20,7080.0,,,,,,,,
1999-07-21,7042.0,,,,,,,,
1999-07-22,6989.0,,,,,,,,
1999-07-23,6989.0,,,,,,,,
1999-07-26,6990.0,,,,,,,,
1999-07-27,7038.0,,,,,,,,
1999-07-28,7113.0,,,,,,,,
1999-07-29,7211.0,,,,,,,,
1999-07-30,7275.0,,,,,,,,
1999-08-02,7385.0,,,,,,,,
1999-08-03,7439.0,,,,,,,,
1999-08-04,7444.0,,,,,,,,
1999-08-05,7457.0,,,,,,,,
1999-08-06,7519.0,,,,,,,,
1999-08-09,7558.0,,,,,,,,
1999-08-10,7566.0,,,,,,,,
1999-08-11,7576.0,,,,,,,,
1999-08-12,7551.0,,,,,,,,
1999-08-13,7519.0,,,,,,,,
1999-08-16,7532.0,,,,,,,,
1999-08-17,7526.0,,,,,,,,
1999-08-18,7497.0,,,,,,,,
1999-08-19,7473.0,,,,,,,,
1999-08-20,7424.0,,,,,,,,
1999-08-23,7370.0,,,,,,,,
1999-08-24,7273.0,,,,,,,,
1999-08-25,7104.0,,,,,,,,
1999-08-26,7003.0,,,,,,,,
1999-08-27,6927.0,,,,,,,,
1999-08-31,6876.0,,,,,,,,
1999-09-01,6840.0,,,,,,,,
1999-09-02,6790.0,,,,,,,,
1999-09-03,6759.0,,,,,,,,
1999-09-06,6776.0,,,,,,,,
1999-09-07,6791.0,,,,,,,,
1999-09-08,6850.0,,,,,,,,
1999-09-09,7037.0,,,,,,,,
1999-09-10,7274.0,,,,,,,,
1999-09-13,7473.0,,,,,,,,
1999-09-14,7670.0,,,,,,,,
1999-09-15,7822.0,,,,,,,,
1999-09-16,8033.0,,,,,,,,
1999-09-17,8092.0,,,,,,,,
1999-09-20,8131.0,,,,,,,,
1999-09-21,8217.0,,,,,,,,
1999-09-22,8244.0,,,,,,,,
1999-09-23,8223.0,,,,,,,,
1999-09-24,8197.0,,,,,,,,
1999-09-27,8231.0,,,,,,,,
1999-09-28,8228.0,,,,,,,,
1999-09-29,8258.0,,,,,,,,
1999-09-30,8460.0,,,,,,,,
1999-10-01,8564.0,,,,,,,,
1999-10-04,8599.0,,,,,,,,
1999-10-05,8613.0,,,,,,,,
1999-10-06,8597.0,,,,,,,,
1999-10-07,8625.0,,,,,,,,
1999-10-08,8618.0,,,,,,,,
1999-10-11,8617.0,,,,,,,,
1999-10-12,8616.0,,,,,,,,
1999-10-13,8707.0,,,,,,,,
1999-10-14,8835.0,,,,,,,,
1999-10-15,9017.0,,,,,,,,
1999-10-18,9133.0,,,,,,,,
1999-10-19,9248.0,,,,,,,,
1999-10-20,9386.0,,,,,,,,
1999-10-21,9510.0,,,,,,,,
1999-10-22,9530.0,,,,,,,,
1999-10-25,9509.0,,,,,,,,
1999-10-26,9402.0,,,,,,,,
1999-10-27,9300.0,,,,,,,,
1999-10-28,9157.0,,,,,,,,
1999-10-29,9003.0,,,,,,,,
1999-11-01,8840.0,,,,,,,,
1999-11-02,8687.0,,,,,,,,
1999-11-03,8657.0,,,,,,,,
1999-11-04,8626.0,,,,,,,,
1999-11-05,8681.0,,,,,,,,
1999-11-08,8784.0,,,,,,,,
1999-11-09,8959.0,,,,,,,,
1999-11-10,9196.0,,,,,,,,
1999-11-11,9405.0,,,,,,,,
1999-11-12,9465.0,,,,,,,,
1999-11-15,9555.0,,,,,,,,
1999-11-16,9568.0,,,,,,,,
1999-11-17,9539.0,,,,,,,,
1999-11-18,9427.0,,,,,,,,
1999-11-19,9370.0,,,,,,,,
1999-11-22,9326.0,,,,,,,,
1999-11-23,9263.0,,,,,,,,
1999-11-24,9164.0,,,,,,,,
1999-11-25,9124.0,,,,,,,,
1999-11-26,9098.0,,,,,,,,
1999-11-29,9098.0,,,,,,,,
1999-11-30,9030.0,,,,,,,,
1999-12-01,8931.0,,,,,,,,
1999-12-02,8909.0,,,,,,,,
1999-12-03,8894.0,,,,,,,,
1999-12-06,8933.0,,,,,,,,
1999-12-07,8966.0,,,,,,,,
1999-12-08,8953.0,,,,,,,,
1999-12-09,8958.0,,,,,,,,
1999-12-10,8963.0,,,,,,,,
1999-12-13,8930.0,,,,,,,,
1999-12-14,8841.0,,,,,,,,
1999-12-15,8737.0,,,,,,,,
1999-12-16,8695.0,,,,,,,,
1999-12-17,8639.0,,,,,,,,
1999-12-20,8564.0,,,,,,,,
1999-12-21,8514.0,,,,,,,,
1999-12-22,8469.0,,,,,,,,
1999-12-23,8425.0,,,,,,,,
1999-12-24,8433.0,,,,,,,,
2000-01-04,8731.0,,,,,,,,
2000-01-05,9031.0,,,,,,,,
2000-01-06,9490.0,,,,,,,,
2000-01-07,9797.0,,,,,,,,
2000-01-10,9973.0,,,,,,,,
2000-01-11,10154.0,,,,,,,,
2000-01-12,10296.0,,,,,,,,
2000-01-13,10500.0,,,,,,,,
2000-01-14,10541.0,,,,,,,,
2000-01-17,10599.0,,,,,,,,
2000-01-18,10573.0,,,,,,,,
2000-01-19,10466.0,,,,,,,,
2000-01-20,10301.0,,,,,,,,
2000-01-21,10107.0,,,,,,,,
2000-01-24,9962.0,,,,,,,,
2000-01-25,9807.0,,,,,,,,
2000-01-26,9637.0,,,,,,,,
2000-01-27,9583.0,,,,,,,,
2000-01-28,9575.0,,,,,,,,
2000-01-31,9510.0,,,,,,,,
2000-02-01,9469.0,,,,,,,,
2000-02-02,9298.0,,,,,,,,
2000-02-03,9141.0,,,,,,,,
2000-02-04,9057.0,,,,,,,,
2000-02-07,9002.0,,,,,,,,
2000-02-08,8959.0,,,,,,,,
2000-02-09,9007.0,,,,,,,,
2000-02-10,9140.0,,,,,,,,
2000-02-11,9274.0,,,,,,,,
2000-02-14,9401.0,,,,,,,,
2000-02-15,9627.0,,,,,,,,
2000-02-16,9879.0,,,,,,,,
2000-02-17,10010.0,,,,,,,,
2000-02-18,10091.0,,,,,,,,
2000-02-21,10150.0,,,,,,,,
2000-02-22,10188.0,,,,,,,,
2000-02-23,10218.0,,,,,,,,
2000-02-24,10277.0,,,,,,,,
2000-02-25,10359.0,,,,,,,,
2000-02-28,10429.0,,,,,,,,
2000-02-29,10526.0,,,,,,,,
2000-03-01,10666.0,,,,,,,,
2000-03-02,10849.0,,,,,,,,
2000-03-03,11033.0,,,,,,,,
2000-03-06,11177.0,,,,,,,,
2000-03-07,11330.0,,,,,,,,
2000-03-08,11541.0,,,,,,,,
2000-03-09,11671.0,,,,,,,,
2000-03-10,11758.0,,,,,,,,
2000-03-13,11778.0,,,,,,,,
2000-03-14,11621.0,,,,,,,,
2000-03-15,11419.0,,,,,,,,
2000-03-16,11216.0,,,,,,,,
2000-03-17,11129.0,,,,,,,,
2000-03-20,11092.0,,,,,,,,
2000-03-21,11061.0,,,,,,,,
2000-03-22,11023.0,,,,,,,,
2000-03-23,11025.0,,,,,,,,
2000-03-24,11100.0,,,,,,,,
2000-03-27,11155.0,,,,,,,,
2000-03-28,11222.0,,,,,,,,
2000-03-29,11250.0,,,,,,,,
2000-03-30,11282.0,,,,,,,,
2000-03-31,11327.0,,,,,,,,
2000-04-03,11368.0,,,,,,,,
2000-04-04,11328.0,,,,,,,,
2000-04-05,11240.0,,,,,,,,
2000-04-06,11129.0,,,,,,,,
2000-04-07,11044.0,,,,,,,,
2000-04-10,10990.0,,,,,,,,
2000-04-11,10946.0,,,,,,,,
2000-04-12,10972.0,,,,,,,,
2000-04-13,11019.0,,,,,,,,
2000-04-14,11059.0,,,,,,,,
2000-04-17,11119.0,,,,,,,,
2000-04-18,11131.0,,,,,,,,
2000-04-19,11125.0,,,,,,,,
2000-04-20,11093.0,,,,,,,,
2000-04-25,11027.0,,,,,,,,
2000-04-26,10935.0,,,,,,,,
2000-04-27,10886.0,,,,,,,,
2000-04-28,10852.0,,,,,,,,
2000-05-02,10819.0,,,,,,,,
2000-05-03,10782.0,,,,,,,,
2000-05-04,10774.0,,,,,,,,
2000-05-05,10809.0,,,,,,,,
2000-05-08,10850.0,,,,,,,,
2000-05-09,10943.0,,,,,,,,
2000-05-10,11035.0,,,,,,,,
2000-05-11,11137.0,,,,,,,,
2000-05-12,11216.0,,,,,,,,
2000-05-15,11249.0,,,,,,,,
2000-05-16,11288.0,,,,,,,,
2000-05-17,11319.0,,,,,,,,
2000-05-18,11345.0,,,,,,,,
2000-05-19,11394.0,,,,,,,,
2000-05-22,11417.0,,,,,,,,
2000-05-23,11442.0,,,,,,,,
2000-05-24,11407.0,,,,,,,,
2000-05-25,11384.0,,,,,,,,
2000-05-26,11353.0,,,,,,,,
2000-05-30,11336.0,,,,,,,,
2000-05-31,11332.0,,,,,,,,
2000-06-01,11348.0,,,,,,,,
2000-06-02,11361.0,,,,,,,,
2000-06-05,11367.0,,,,,,,,
2000-06-06,11361.0,,,,,,,,
2000-06-07,11394.0,,,,,,,,
2000-06-08,11469.0,,,,,,,,
2000-06-09,11542.0,,,,,,,,
2000-06-12,11589.0,,,,,,,,
2000-06-13,11640.0,,,,,,,,
2000-06-14,11655.0,,,,,,,,
2000-06-15,11729.0,,,,,,,,
2000-06-16,11770.0,,,,,,,,
2000-06-19,11797.0,,,,,,,,
2000-06-20,11818.0,,,,,,,,
2000-06-21,11834.0,,,,,,,,
2000-06-22,11817.0,,,,,,,,
2000-06-23,11784.0,,,,,,,,
2000-06-26,11785.0,,,,,,,,
2000-06-27,11723.0,,,,,,,,
2000-06-28,11676.0,,,,,,,,
2000-06-29,11623.0,,,,,,,,
2000-06-30,11614.0,,,,,,,,
2000-07-03,11610.0,,,,,,,,
2000-07-04,11596.0,,,,,,,,
2000-07-05,11591.0,,,,,,,,
2000-07-06,11564.0,,,,,,,,
2000-07-07,11529.0,,,,,,,,
2000-07-10,11520.0,,,,,,,,
2000-07-11,11543.0,,,,,,,,
2000-07-12,11566.0,,,,,,,,
2000-07-13,11641.0,,,,,,,,
2000-07-14,11740.0,,,,,,,,
2000-07-17,11804.0,,,,,,,,
2000-07-18,11841.0,,,,,,,,
2000-07-19,11845.0,,,,,,,,
2000-07-20,11832.0,,,,,,,,
2000-07-21,11778.0,,,,,,,,
2000-07-24,11763.0,,,,,,,,
2000-07-25,11734.0,,,,,,,,
2000-07-26,11681.0,,,,,,,,
2000-07-27,11653.0,,,,,,,,
2000-07-28,11628.0,,,,,,,,
2000-07-31,11600.0,,,,,,,,
2000-08-01,11578.0,,,,,,,,
2000-08-02,11562.0,,,,,,,,
2000-08-03,11530.0,,,,,,,,
2000-08-04,11505.0,,,,,,,,
2000-08-07,11491.0,,,,,,,,
2000-08-08,11436.0,,,,,,,,
2000-08-09,11372.0,,,,,,,,
2000-08-10,11348.0,,,,,,,,
2000-08-11,11322.0,,,,,,,,
2000-08-14,11288.0,,,,,,,,
2000-08-15,11268.0,,,,,,,,
2000-08-16,11252.0,,,,,,,,
2000-08-17,11240.0,,,,,,,,
2000-08-18,11260.0,,,,,,,,
2000-08-21,11259.0,,,,,,,,
2000-08-22,11324.0,,,,,,,,
2000-08-23,11384.0,,,,,,,,
2000-08-24,11452.0,,,,,,,,
2000-08-25,11506.0,,,,,,,,
2000-08-29,11522.0,,,,,,,,
2000-08-30,11539.0,,,,,,,,
2000-08-31,11559.0,,,,,,,,
2000-09-01,11590.0,,,,,,,,
2000-09-04,11618.0,,,,,,,,
2000-09-05,11650.0,,,,,,,,
2000-09-06,11694.0,,,,,,,,
2000-09-07,11735.0,,,,,,,,
2000-09-08,11802.0,,,,,,,,
2000-09-11,11839.0,,,,,,,,
2000-09-12,11891.0,,,,,,,,
2000-09-13,11949.0,,,,,,,,
2000-09-14,12005.0,,,,,,,,
2000-09-15,12047.0,,,,,,,,
2000-09-18,12083.0,,,,,,,,
2000-09-19,12117.0,,,,,,,,
2000-09-20,12117.0,,,,,,,,
2000-09-21,12092.0,,,,,,,,
2000-09-22,12013.0,,,,,,,,
2000-09-25,11971.0,,,,,,,,
2000-09-26,11895.0,,,,,,,,
2000-09-27,11801.0,,,,,,,,
2000-09-28,11736.0,,,,,,,,
2000-09-29,11705.0,,,,,,,,
2000-10-02,11651.0,,,,,,,,
2000-10-03,11604.0,,,,,,,,
2000-10-04,11555.0,,,,,,,,
2000-10-05,11478.0,,,,,,,,
2000-10-06,11450.0,,,,,,,,
2000-10-09,11453.0,,,,,,,,
2000-10-10,11405.0,,,,,,,,
2000-10-11,11340.0,,,,,,,,
2000-10-12,11282.0,,,,,,,,
2000-10-13,11264.0,,,,,,,,
2000-10-16,11287.0,,,,,,,,
2000-10-17,11324.0,,,,,,,,
2000-10-18,11368.0,,,,,,,,
2000-10-19,11430.0,,,,,,,,
2000-10-20,11504.0,,,,,,,,
2000-10-23,11568.0,,,,,,,,
2000-10-24,11638.0,,,,,,,,
2000-10-25,11686.0,,,,,,,,
2000-10-26,11708.0,,,,,,,,
2000-10-27,11702.0,,,,,,,,
2000-10-30,11739.0,,,,,,,,
2000-10-31,11712.0,,,,,,,,
2000-11-01,11692.0,,,,,,,,
2000-11-02,11661.0,,,,,,,,
2000-11-03,11634.0,,,,,,,,
2000-11-06,11608.0,,,,,,,,
2000-11-07,11569.0,,,,,,,,
2000-11-08,11512.0,,,,,,,,
2000-11-09,11458.0,,,,,,,,
2000-11-10,11370.0,,,,,,,,
2000-11-13,11298.0,,,,,,,,
2000-11-14,11179.0,,,,,,,,
2000-11-15,11102.0,,,,,,,,
2000-11-16,11018.0,,,,,,,,
2000-11-17,10968.0,,,,,,,,
2000-11-20,10884.0,,,,,,,,
2000-11-21,10846.0,,,,,,,,
2000-11-22,10806.0,,,,,,,,
2000-11-23,10783.0,,,,,,,,
2000-11-24,10743.0,,,,,,,,
2000-11-27,10694.0,,,,,,,,
2000-11-28,10637.0,,,,,,,,
2000-11-29,10598.0,,,,,,,,
2000-11-30,10528.0,,,,,,,,
2000-12-01,10486.0,,,,,,,,
2000-12-04,10468.0,,,,,,,,
2000-12-05,10418.0,,,,,,,,
2000-12-06,10377.0,,,,,,,,
2000-12-07,10388.0,,,,,,,,
2000-12-08,10386.0,,,,,,,,
2000-12-11,10408.0,,,,,,,,
2000-12-12,10458.0,,,,,,,,
2000-12-13,10545.0,,,,,,,,
2000-12-14,10587.0,,,,,,,,
2000-12-15,10684.0,,,,,,,,
2000-12-18,10786.0,,,,,,,,
2000-12-19,10864.0,,,,,,,,
2000-12-20,11015.0,,,,,,,,
2000-12-21,11136.0,,,,,,,,
2000-12-22,11185.0,,,,,,,,
2000-12-27,11244.0,,,,,,,,
2000-12-28,11265.0,,,,,,,,
2000-12-29,11312.0,,,,,,,,
2001-01-02,11357.0,,,,,,,,
2001-01-03,11376.0,,,,,,,,
2001-01-04,11409.0,,,,,,,,
2001-01-05,11437.0,,,,,,,,
2001-01-08,11494.0,,,,,,,,
2001-01-09,11542.0,,,,,,,,
2001-01-10,11570.0,,,,,,,,
2001-01-11,11575.0,,,,,,,,
2001-01-12,11564.0,,,,,,,,
2001-01-15,11613.0,,,,,,,,
2001-01-16,11666.0,,,,,,,,
2001-01-17,11769.0,,,,,,,,
2001-01-18,11850.0,,,,,,,,
2001-01-19,11965.0,,,,,,,,
2001-01-22,11990.0,,,,,,,,
2001-01-23,11996.0,,,,,,,,
2001-01-24,12030.0,,,,,,,,
2001-01-25,12042.0,,,,,,,,
2001-01-26,12037.0,,,,,,,,
2001-01-29,12026.0,,,,,,,,
2001-01-30,11975.0,,,,,,,,
2001-01-31,11917.0,,,,,,,,
2001-02-01,11794.0,,,,,,,,
2001-02-02,11730.0,,,,,,,,
2001-02-05,11640.0,,,,,,,,
2001-02-06,11509.0,,,,,,,,
2001-02-07,11314.0,,,,,,,,
2001-02-08,11147.0,,,,,,,,
2001-02-09,11027.0,,,,,,,,
2001-02-12,10946.0,,,,,,,,
2001-02-13,10933.0,,,,,,,,
2001-02-14,10913.0,,,,,,,,
2001-02-15,10988.0,,,,,,,,
2001-02-16,11110.0,,,,,,,,
2001-02-19,11242.0,,,,,,,,
2001-02-20,11394.0,,,,,,,,
2001-02-21,11485.0,,,,,,,,
2001-02-22,11595.0,,,,,,,,
2001-02-23,11654.0,,,,,,,,
2001-02-26,11743.0,,,,,,,,
2001-02-27,11824.0,,,,,,,,
2001-02-28,11879.0,,,,,,,,
2001-03-01,11913.0,,,,,,,,
2001-03-02,11920.0,,,,,,,,
2001-03-05,11898.0,,,,,,,,
2001-03-06,11859.0,,,,,,,,
2001-03-07,11834.0,,,,,,,,
2001-03-08,11826.0,,,,,,,,
2001-03-09,11835.0,,,,,,,,
2001-03-12,11824.0,,,,,,,,
2001-03-13,11823.0,,,,,,,,
2001-03-14,11831.0,,,,,,,,
2001-03-15,11859.0,,,,,,,,
2001-03-16,11952.0,,,,,,,,
2001-03-19,11995.0,,,,,,,,
2001-03-20,12029.0,,,,,,,,
2001-03-21,12025.0,,,,,,,,
2001-03-22,11981.0,,,,,,,,
2001-03-23,11938.0,,,,,,,,
2001-03-26,11827.0,,,,,,,,
2001-03-27,11679.0,,,,,,,,
2001-03-28,11429.0,,,,,,,,
2001-03-29,11220.0,,,,,,,,
2001-03-30,11056.0,,,,,,,,
2001-04-02,10949.0,,,,,,,,
2001-04-03,10882.0,,,,,,,,
2001-04-04,10933.0,,,,,,,,
2001-04-05,11040.0,,,,,,,,
2001-04-06,11141.0,,,,,,,,
2001-04-09,11196.0,,,,,,,,
2001-04-10,11266.0,,,,,,,,
2001-04-11,11316.0,,,,,,,,
2001-04-12,11352.0,,,,,,,,
2001-04-17,11330.0,,,,,,,,
2001-04-18,11342.0,,,,,,,,
2001-04-19,11343.0,,,,,,,,
2001-04-20,11349.0,,,,,,,,
2001-04-23,11318.0,,,,,,,,
2001-04-24,11172.0,,,,,,,,
2001-04-25,11052.0,,,,,,,,
2001-04-26,10999.0,,,,,,,,
2001-04-27,10942.0,,,,,,,,
2001-04-30,10870.0,,,,,,,,
2001-05-01,10828.0,,,,,,,,
2001-05-02,10849.0,,,,,,,,
2001-05-03,10909.0,,,,,,,,
2001-05-04,10996.0,,,,,,,,
2001-05-08,11108.0,,,,,,,,
2001-05-09,11205.0,,,,,,,,
2001-05-10,11288.0,,,,,,,,
2001-05-11,11403.0,,,,,,,,
2001-05-14,11483.0,,,,,,,,
2001-05-15,11421.0,,,,,,,,
2001-05-16,11363.0,,,,,,,,
2001-05-17,11222.0,,,,,,,,
2001-05-18,11110.0,,,,,,,,
2001-05-21,10906.0,,,,,,,,
2001-05-22,10712.0,,,,,,,,
2001-05-23,10553.0,,,,,,,,
2001-05-24,10373.0,,,,,,,,
2001-05-25,10229.0,,,,,,,,
2001-05-29,10096.0,,,,,,,,
2001-05-30,10000.0,,,,,,,,
2001-05-31,9812.0,,,,,,,,
